ItemCode,ITEM,EAN,Qty,RRP,Price  (£),NEW,ORDER,TOTAL VALUE,search_number
20-CD-SAU-83579,DIOR SAUVAGE THE SERUM 50ML,3348901683579.0,30,70.0,48.95,,,0.0,
20-CL-HND-69585,CLARINS HAND AND NAIL TREATMENT 100ML,3380810469585.0,1000+,26.0,7.95,,,0.0,
20-CL-HND-69585,CLARINS HAND AND NAIL TREATMENT 100ML,3380810469585.0,1000+,26.0,7.95,,,0.0,
20-CL-HND-69585-D,CLARINS HAND AND NAIL TREATMENT 100ML,3380810469585.0,619,26.0,7.95,,,0.0,
20-CL-HND-69585-D,CLARINS HAND AND NAIL TREATMENT 100ML,3380810469585.0,619,26.0,7.95,,,0.0,
20-CL-HND-72147,CLARINS HAND AND NAIL TREATMENT CREAM 2 X 100ML,3666057072147.0,228,46.0,20.5,,,0.0,
20-CR-AVE-BL200,CREED AVENTUS BODY LOTION 200ML,3508440502353.0,3,75.0,40.95,,,0.0,
20-CR-AVE-HS150,CREED AVENTUS HAND SOAP 150G,3508440502346.0,5,45.0,24.95,,,0.0,
20-CR-SMW-SP150,CREED SLIVER MOUNTAIN WATER SOAP 150G,3508444105352.0,6,45.0,24.95,,,0.0,
20-EA-FAC-32026,ELIZABETH ARDEN 8 HOUR SKIN PROTECTANT LIGHTLY SCENTED 50ML,85805132026.0,1000+,29.0,6.95,,,0.0,
20-EA-FAC-45942,E. ARDEN VISIBLE DIFFERENCE REFINING MOISTURE CREAM 75ML,85805445942.0,1000+,39.0,7.35,,,0.0,
20-EL-FAC-51943,ESTEE LAUDER PERFECTIONIST PRORAPID FIRM PLUS LIFT 100ML,887167351943.0,316,,58.95,,,0.0,
20-LAN-TIU-92400,LANCOME TEINT IDOLE ULTRA 24H FOUNDATION SPF15 120,3614273792400.0,336,39.5,15.95,,,0.0,
20-MH-TT-BW300,MILLER HARRIS TEA TONIQUE UNISEX BODY WASH 300ML,5051198721197.0,37,26.0,9.95,,,0.0,
20-MH-TT-HW300,MILLER HARRIS TEA TONIQUE UNISEX HAND WASH 300ML,5051198721234.0,47,26.0,9.95,,,0.0,
20-PA-FAME-BL200,PACO FAME BODY LOTION 200ML,3349668595044.0,9,38.0,13.95,,,0.0,
20-SJ-LOVLI-BM236,SARAH JESSICA PARKER LOVELY LIGHTS BODY MIST 236ML,5060426157882.0,534,17.0,3.95,,,0.0,
20-SJ-LY-BM250,SARAH JESSICA PARKER LOVELY YOU BODY MIST 250ML,5060426157103.0,498,19.0,3.95,,,0.0,
20-VS-AA-BM250,VICTORIA'S SECRET AQUATIC ALLURE BODY MIST 250ML,667559066880.0,15,18.0,8.5,,,0.0,
20-VS-AAT-BM250,VICTORIA'S SECRET AMBER APERITIF BODY MIST 250ML,667559666745.0,394,18.0,9.5,,,0.0,
20-VS-AF-BM250,VICTORIA'S SECRET AMARETTO FIZZ BODY MIST 250ML,667556706857.0,85,18.0,9.5,,,0.0,
20-VS-AG-BM250,VICTORIA'S SECRET ANGEL GOLD BODY MIST 250ML,667553169945.0,1000+,18.0,8.5,,,0.0,
20-VS-AK-BM250,VICTORIA'S SECRET AQUA KISS BODY MIST 250ML,667556605006.0,362,18.0,9.5,,,0.0,
20-VS-AR-BM250,VICTORIA'S SECRET AMBER ROMANCE BODY MIST 250ML,667556605020.0,1000+,18.0,9.5,,,0.0,
20-VS-BERBR-BM250,VICTORIA'S SECRET BERRY BRULEE BODY MIST 250ML,667559666714.0,897,18.0,9.5,,,0.0,
20-VS-BI-BL250,VICTORIA'S SECRET BOMBSHELL INTENSE BODY LOTION 250ML,667552546822.0,308,22.0,9.5,,,0.0,
20-VS-BMA-BM250,VICTORIA'S SECRET BRIGHT MARIPOSA APRICOT BODY MIST 250ML,667559066392.0,92,18.0,8.5,,,0.0,
20-VS-BSP-BM250,VICTORIA'S SECRET BOMBSHELL PARIS BODY MIST 250ML,667558717219.0,7,18.0,9.5,,,0.0,
20-VS-BVDD-BM250,VICTORIA'S SECRET BARE VANILLA DAYDREAM BODY MIST 250ML,667559666813.0,135,18.0,9.5,,,0.0,
20-VS-CB-BM250,VICTORIA'S SECRET COOL BLOOMS BODY MIST 250ML,667556709872.0,4,18.0,9.5,,,0.0,
20-VS-CBL-BM250,VICTORIA'S SECRET COASTAL BLISS BODY MIST 250ML,667559066330.0,52,18.0,8.5,,,0.0,
20-VS-CC-BM250,VICTORIA'S SECRET COTTON CANDY BODY MIST 250ML,667559279990.0,6,18.0,8.5,,,0.0,
20-VS-CE-BM250,VICTORIA'S SECRET CHERRY BLOSSOM BODY MIST 250ML,667559068211.0,8,18.0,8.5,,,0.0,
20-VS-CMP-BM250,VICTORIA'S SECRET CRISP MARIGOLD PEAR BODY MIST 250ML,667559669234.0,576,18.0,9.5,,,0.0,
20-VS-COBR-BM250,VICTORIA'S SECRET COOL & BRIGHT BODY MIST 250ML,667558856666.0,98,18.0,8.5,,,0.0,
20-VS-CP-BL236,VICTORIA'S SECRET COCONUT PASSION BODY LOTION 236ML,667557894683.0,22,18.0,9.5,,,0.0,
20-VS-CP-BM250,VICTORIA'S SECRET COCONUT PASSION BODY MIST 250ML,667556605013.0,642,18.0,9.5,,,0.0,
20-VS-CW-BM250,VICTORIA'S SECRET CACTUS WATER BODY MIST 250ML,667555248396.0,33,18.0,8.5,,,0.0,
20-VS-DSK-BM250,VICTORIA'S SECRET DIAMOND SKY BODY MIST 250ML,667548083546.0,5,18.0,8.5,,,0.0,
20-VS-EM-BM250,VICTORIA'S SECRET ELECTRIC MANGO BODY MIST 250ML,667559301745.0,900,18.0,9.5,,,0.0,
20-VS-F-BM250,VICTORIA'S SECRET FEARLESS  BODY MIST 250ML,667558215081.0,19,18.0,8.5,,,0.0,
20-VS-FC-BM250,VICTORIA'S SECRET FRESH & CLEAN BODY MIST 250ML,667545612039.0,7,18.0,8.5,,,0.0,
20-VS-FM-BM250,VICTORIA'S SECRET FROST MELT BODY MIST 250ML,667558426920.0,529,18.0,9.5,,,0.0,
20-VS-FMD-BM250,VICTORIA'S SECRET FLORAL MORNING DREAM BODY MIST 250ML,667557640440.0,31,18.0,8.5,,,0.0,
20-VS-FS-BM250,VICTORIA'S SECRET FLOWER SORBET BODY MIST 250ML,667556706840.0,7,18.0,8.5,,,0.0,
20-VS-GAJ-BM250,VICTORIA'S SECRET GINGER APPLE JEWEL BODY MIST 250ML,667558437346.0,1000+,18.0,8.5,,,0.0,
20-VS-GAJ-BM250,VICTORIA'S SECRET GINGER APPLE JEWEL BODY MIST 250ML,667558437346.0,1000+,18.0,8.5,,,0.0,
20-VS-GM-BM250,VICTORIA'S SECRET GOLDEN MANDARIN BODY MIST 250ML,667559669210.0,580,18.0,9.5,,,0.0,
20-VS-GV-BM250,VICTORIA'S SECRET GARDEN VIEW BODY MIST 250ML,667558203866.0,33,18.0,9.5,,,0.0,
20-VS-IM-BM250,VICTORIA'S SECRET ISLAND MARKET BODY MIST 250ML,667558203897.0,28,18.0,8.5,,,0.0,
20-VS-IR-BM250,VICTORIA'S SECRET ISLAND RUSH BODY MIST 250ML,667559066347.0,151,18.0,8.5,,,0.0,
20-VS-LGG-BM250,VICTORIA'S SECRET LET'S GO GIRLS BODY MIST 250ML,667560332776.0,168,18.0,9.5,,,0.0,
20-VS-LH-BM250,VICTORIA'S SECRET PINK LIGHT & HAPPY BODY MIST 250ML,667558857403.0,429,18.0,8.5,,,0.0,
20-VS-LIH-BM250,VICTORIA'S SECRET LOVE IS HEAVENLY BODY MIST 250ML,667558215470.0,4,18.0,9.5,,,0.0,
20-VS-LOA-BM250,VICTORIA'S SECRET LUSH ORCHID AMBER BODY MIST 250ML,667559068204.0,85,18.0,9.5,,,0.0,
20-VS-LOVSS-BM250,VICTORIA'S SECRET LOVE SPELL SHIMMER BODY MIST 250ML,667558437629.0,8,18.0,9.5,,,0.0,
20-VS-LS-BM250,VICTORIA'S SECRET LOVE SPELL BODY MIST 250ML,667556489965.0,1000+,18.0,9.5,,,0.0,
20-VS-LSDD-BM250,VICTORIA'S SECRET LOVE SPELL DAY DREAM BODY MIST 250ML,667559666820.0,421,18.0,8.5,,,0.0,
20-VS-LSG-BM250,VICTORIA'S SECRET LOVE SPELL GOLDEN BODY MIST 250ML,667556257991.0,2,18.0,8.5,,,0.0,
20-VS-LSL-BM250,VICTORIA'S SECRET LOVE SPELL LUXE BODY MIST 250ML,667556709797.0,60,18.0,9.5,,,0.0,
20-VS-LSPC-BM250,VICTORIA'S SECRET LOVE SPELL CASHMERE BODY MIST 250ML,667558227039.0,3,18.0,8.5,,,0.0,
20-VS-LSS-BM250,VICTORIA'S SECRET LOVE SPELL SOL BODY MIST 250ML,667559068358.0,664,18.0,8.5,,,0.0,
20-VS-LSSPL-BM250,VICTORIA'S SECRET LOVE SPELL SPLASH BODY MIST 250ML,667557640990.0,5,18.0,9.5,,,0.0,
20-VS-LUSH-BM250,VICTORIA'S SECRET LUSH AIR BODY MIST 250ML,667556710007.0,13,18.0,9.5,,,0.0,
20-VS-MD-BM250,VICTORIA'S SECRET MELON DRENCH BODY MIST 250ML,667557640921.0,40,18.0,9.5,,,0.0,
20-VS-NP-BM250,VICTORIA'S SECRET NECTAR PULSE BODY MIST 250ML,667558227114.0,23,18.0,8.5,,,0.0,
20-VS-NT-BM250,VICTORIA'S SECRET NEON TROPICS BODY MIST 250ML,667559301769.0,228,18.0,8.5,,,0.0,
20-VS-OB-BM250,VICTORIA'S SECRET OASIS BLOOMS BODY MIST 250ML,667551556358.0,1,18.0,8.5,,,0.0,
20-VS-OC-BM250,VICTORIA'S SECRET OH CHERRY BODY MIST 250ML,667559586845.0,54,18.0,9.5,,,0.0,
20-VS-OFS-BM250,VICTORIA'S SECRET ORANGE FLOWER SUN BODY MIST 250ML,667557640457.0,21,18.0,9.5,,,0.0,
20-VS-PAM-BM250,VICTORIA'S SECRET PEONY AMBER BODY MIST 250ML,667558437346.0,1,18.0,8.5,,,0.0,
20-VS-PAM-BM250,VICTORIA'S SECRET PEONY AMBER BODY MIST 250ML,667558437346.0,1,18.0,8.5,,,0.0,
20-VS-PAR-BM250,VICTORIA'S SECRET PINK APPLE RUSH BODY MIST 250ML,667559586838.0,68,18.0,9.5,,,0.0,
20-VS-PAS-BM250,VICTORIA'S SECRET PINEAPPLE & SHEA BODY MIST 250ML,667559072546.0,62,18.0,8.5,,,0.0,
20-VS-PBL-BM250,VICTORIA'S SECRET PINK BLOOMS BODY MIST 250ML,667550556618.0,73,18.0,8.5,,,0.0,
20-VS-PBM-BM250,VICTORIA'S SECRET PINK BRIGHT MIMOSA BODY MIST 250ML,667555541749.0,1,18.0,8.5,,,0.0,
20-VS-PBP-BM250,VICTORIA'S SECRET PINK BASIC PUMPKIN BODY MIST 250ML,667556710236.0,9,18.0,8.5,,,0.0,
20-VS-PCW-BM250,VICTORIA'S SECRET PINK CEDAR WOODS BODY MIST 250ML,667556700640.0,9,18.0,8.5,,,0.0,
20-VS-PETALH-BM250,VICTORIA'S SECRET PETAL HIGH BODY MIST 250ML,667555513852.0,1,18.0,8.5,,,0.0,
20-VS-PFC-BM250,PINK FRESH & CLEAN SWEET APPLE FRESH TANGERINE BM 250ML,667548996488.0,292,15.0,9.5,,,0.0,
20-VS-PFCL-BM250,VICTORIA'S SECRET PINK FRESH & CLEAN BODY MIST 250ML,667558324899.0,21,18.0,8.5,,,0.0,
20-VS-PFRC-BM250,VICTORIA'S SECRET PINK FRESH & CLEAN BODY MIST 250ML,667558856697.0,331,15.0,8.5,,,0.0,
20-VS-PICR-BM250,VICTORIA'S SECRET PISTACHIO CREAM BODY MIST 250ML,667559666721.0,576,18.0,9.5,,,0.0,
20-VS-PJ-BM250,VICTORIA'S SECRET POP JELLY BODY MIST 250ML,667558871720.0,22,18.0,8.5,,,0.0,
20-VS-PL-BM250,VICTORIA'S SECRET POMEGRANATE & LOTUS BODY MIST 250ML,667557109541.0,16,18.0,9.5,,,0.0,
20-VS-PSCA-BM250,VICTORIA'S SECRET PURE SEDUCTION CANDIED BODY MIST 250ML,667558437421.0,5,18.0,9.5,,,0.0,
20-VS-PSD-BM250,VICTORIA'S SECRET PRIVATE SUNDECK BODY MIST 250ML,667558467909.0,14,18.0,8.5,,,0.0,
20-VS-PSDD-BM250,VICTORIA'S SECRET PURE SEDUCTION DAY DREAM BODY MIST 250ML,667559666806.0,637,18.0,8.5,,,0.0,
20-VS-PSG-BM250,VICTORIA'S SECRET PURE SEDUCTION GOLDEN BODY MIST 250ML,667556258004.0,9,18.0,9.5,,,0.0,
20-VS-PSK-BM250,VICTORIA'S SECRET POMEGRANATE SKY BODY MIST 250ML,667558427132.0,1,18.0,8.5,,,0.0,
20-VS-PSS-BM250,VICTORIA'S SECRET POOLSIDE SERVICE BODY MIST 250ML,667558203873.0,16,18.0,9.5,,,0.0,
20-VS-PSSOL-BM250,VICTORIA'S SECRET PURE SEDUCTION SOL BODY MIST 250ML,667559068334.0,255,18.0,9.5,,,0.0,
20-VS-PSW-BM250,VICTORIA'S SECRET PEACH SWIRL BODY MIST 250ML,667559280002.0,21,18.0,8.5,,,0.0,
20-VS-PURESS-BM250,VICTORIA'S SECRET PURE SEDUCTION SPLASH BODY MIST 250ML,667557641003.0,47,18.0,9.5,,,0.0,
20-VS-PVD-BM250,VICTORIA'S SECRET PINK VANILLA & DREAMY BODY MIST 250ML,667558871508.0,104,18.0,9.5,,,0.0,
20-VS-PWC-BM250,VICTORIA'S SECRET PINK WARM  & COZY BODY MIST 250ML,667558857434.0,53,0.0,9.5,,,0.0,
20-VS-RHA-BM250,VICTORIA'S SECRET RICH HONEYSUCKLE APRICOT BODY MIST 250 ML,667559669203.0,897,18.0,9.5,,,0.0,
20-VS-RH-BM250,VICTORIA'S SECRET ROSE HARDCORE BODY MIST 250ML,667557476230.0,3,18.0,8.5,,,0.0,
20-VS-RNS-BM250,VICTORIA'S SECRET RODEO NIGHTS BODY MIST 250ML,667560332769.0,117,18.0,8.5,,,0.0,
20-VS-SB-BM250,VICTORIA'S SECRET SUGAR BLUR BODY MIST 250ML,667558227138.0,99,18.0,8.5,,,0.0,
20-VS-SCH-BM250,VICTORIA'S SECRET STRAWBERRIES & CHAMPAGNE  BODY MIST 250ML,667557180458.0,3,18.0,8.5,,,0.0,
20-VS-SCR-BM250,VICTORIA'S SECRET SPARKLING CREME BODY MIST 250ML,667556706864.0,18,18.0,9.5,,,0.0,
20-VS-SHIMS-BM250,VICTORIA'S SECRET SHIMMERING SHORES BODY MIST 250ML,667559066866.0,67,18.0,8.5,,,0.0,
20-VS-SIL-BM250,VICTORIA'S SECRET SO IN LOVE BODY MIST 250ML,667558215449.0,51,18.0,9.5,,,0.0,
20-VS-SISE-BM250,VICTORIA'S SECRET SIREN SERENADE BODY MIST 250ML,667559066859.0,53,18.0,8.5,,,0.0,
20-VS-SNF-BM250,VICTORIA'S SECRET SANTAL NIGHTFALL BODY MIST 250ML,667558427149.0,4,18.0,8.5,,,0.0,
20-VS-SP-BM250-L,VICTORIA'S SECRET SPRING POPPIES BODY MIST 250ML,667550965205.0,5,18.0,9.5,,,0.0,
20-VS-SPF-BM250,VICTORIA'S SECRET SUGAR PLUM FIG BODY MIST 250ML,667558437315.0,348,18.0,9.5,,,0.0,
20-VS-SPS-BM250,VICTORIA'S SECRET SUGARED PETALS BODY MIST 250ML,667559666738.0,658,18.0,9.5,,,0.0,
20-VS-SSU-BM250,VICTORIA'S SECRET SEASIDE SURF BODY MIST 250ML,667559066323.0,674,18.0,9.5,,,0.0,
20-VS-SUS-BM250,VICTORIA'S SECRET SUNSLOPE BODY MIST 250ML,667558426937.0,33,18.0,9.5,,,0.0,
20-VS-SV-BM250,VICTORIA'S SECRET SIZZLING VANILLA COCONUT & SUGAR BM 250ML,667559301776.0,1000+,18.0,9.5,,,0.0,
20-VS-SVF-BM250,VICTORIA'S SECRET SPICED VANILLA FIG BODY MIST 250ML,667559669227.0,518,18.0,9.5,,,0.0,
20-VS-SW-BM250,VICTORIA'S SECRET SUNRISE WAVES BODY MIST 250ML,667558220962.0,22,18.0,8.5,,,0.0,
20-VS-TH-BM250,VICTORIA'S SECRET TEXAS HOLD 'EM BODY MIST 250ML,667560332752.0,173,18.0,9.5,,,0.0,
20-VS-TR-BM250,VICTORIA'S SECRET TEASE REBEL BODY MIST 250ML,667558215418.0,1,18.0,8.5,,,0.0,
20-VS-VB-BM250,VICTORIA'S SECRET VIBRANT BREEZE BODY MIST 250ML,667559066316.0,1000+,18.0,8.5,,,0.0,
20-VS-VBM-BM250,VICTORIA'S SECRET VANILLA BEAN & MACADAMIA BODY MIST 250ML,667559649632.0,84,18.0,8.5,,,0.0,
20-VS-VBP-BM250,VICTORIA'S SECRET VIBRANT BLOOMING PASSION BODY MIST 250ML,667559068228.0,306,18.0,8.5,,,0.0,
20-VS-VPDD-BM250,VICTORIA'S SECRET VELVET PETALS DAY DREAM BODY MIST 250ML,667559666837.0,320,18.0,8.5,,,0.0,
20-VS-VPSH-BL236,VICTORIA'S SECRET VELVET PETALS SHIMMER BODY LOTION 236ML,667558437674.0,4,18.0,8.5,,,0.0,
20-VS-VPSH-BM250,VICTORIA'S SECRET VELVET PETALS SHIMMER BODY MIST 250ML,667558437636.0,3,18.0,9.5,,,0.0,
20-VS-VSN-BM250,VICTORIA'S SECRET VERY SEXY NOW  BODY MIST 250ML,667558717417.0,6,22.0,8.5,,,0.0,
20-VS-VSO-BM250,VICTORIA'S SECRET VERY SEXY OASIS BODY MIST 250ML,667555755597.0,7,18.0,8.5,,,0.0,
20-VS-VV-BM250,VICTORIA'S SECRET VERY VANILLA BODY MIST 250ML,667559586821.0,19,18.0,8.5,,,0.0,
20-VS-WFMH-BM250,VICTORIA'S SECRET WILD FIG & MANUKA HONEY BODY MIST 250ML,667558216385.0,165,18.0,8.5,,,0.0,
20-VS-WH-BM250,VICTORIA'S SECRET WARM HORIZON BODY MIST 250ML,667556709896.0,623,18.0,8.5,,,0.0,
20-VS-WN-BM250,VICTORIA'S SECRET WILD NEROLI BODY MIST 250ML,667559301752.0,1000+,18.0,8.5,,,0.0,
20-VS-WW-BM250,VICTORIA'S SECRET WHISPERING WAVES BODY MIST 250ML,667559066873.0,53,18.0,8.5,,,0.0,
20-VS-XO-BM250,VICTORIA'S SECRET XO VICTORIA  BODY MIST 250ML,667558717370.0,11,35.0,9.5,,,0.0,
20-YSL-LC-92974,YSL LASH CLASH MASCARA + MINI EYE PENCIL + TOP SECRET 8ML,3614274092974.0,700,30.0,13.5,,,0.0,
30-BYR-CP-10622,BYREDO COTTON POPLIN CANDLE 240G,7340032810622.0,7,70.0,37.95,,,0.0,
30-BYR-CP-16396,BYREDO COTTON POPLIN MINI CANDLE 70G,7340032816396.0,18,35.0,20.95,,,0.0,
30-BYR-SR-71807,BYREDO SUMMER RAIN CANDLE 240G,7340032871807.0,20,70.0,37.95,,,0.0,
30-BYR-TH-10684,BYREDO TREE HOUSE SCENTED CANDLE 240G,7340032810684.0,18,70.0,37.95,,,0.0,
30-VR-FB-56525-UK,VR FLOWERBOMB 165G,3614273666268.0,194,,18.5,,,0.0,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
, ,,,,,,,,
, ,,,,,,,,
, ,,,,,,,,
, ,,,,,,,,
, ,,,,,,,,
, ,,,,,,,,
, ,,,,,,,,
, ,,,,,,,,
