ItemCode,ITEM,EAN,Qty,RRP,Price  (£),NEW,ORDER,TOTAL VALUE,search_number,shop_name,price,product_link
01-EA-5A-PS125,ELIZABETH ARDEN 5TH AVENUE EDP-S 125ML,85805390600.0,1000+,54.0,11.95,,,0.0,590256.0,cosmetify.com,£19.99 £159.92/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=7f764c32cdf569a39d3e0c5bdc86b622&offerListId=590256-CFA26BB4FF83B62B2CAD53753858AE3E&pos=12&price=19.99&productid=590256&sid=329503&type=offer
01-EA-5A-PS125,ELIZABETH ARDEN 5TH AVENUE EDP-S 125ML,85805390600.0,1000+,54.0,11.95,,,0.0,590256.0,perfumedirect.com,£19.99 £159.92/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=b2572112ffff6ff65f2b4059e3c7e25d&offerListId=590256-CFA26BB4FF83B62B2CAD53753858AE3E&pos=13&price=19.99&productid=590256&sid=318630&type=offer
01-EA-5A-PS125,ELIZABETH ARDEN 5TH AVENUE EDP-S 125ML,85805390600.0,1000+,54.0,11.95,,,0.0,590256.0,Scentsationalperfumes.com,£21.95 £175.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=bd15715be76adee2e0db15c220fb4d4d&offerListId=590256-CFA26BB4FF83B62B2CAD53753858AE3E&pos=14&price=21.95&productid=590256&sid=282041&type=offer
01-EA-5A-PS125,ELIZABETH ARDEN 5TH AVENUE EDP-S 125ML,85805390600.0,1000+,54.0,11.95,,,0.0,590256.0,Dressinn.com (UK),£23.99 £191.92/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=c01408c07ab9ae3a2203b046450f63a4&offerListId=590256-CFA26BB4FF83B62B2CAD53753858AE3E&pos=15&price=23.99&productid=590256&sid=318629&type=offer
01-EA-5A-PS125,ELIZABETH ARDEN 5TH AVENUE EDP-S 125ML,85805390600.0,1000+,54.0,11.95,,,0.0,590256.0,Perfumeshopping.com(UK),£24.50 £196.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=a6d265b8f31fff168684579bf4d61d36&offerListId=590256-CFA26BB4FF83B62B2CAD53753858AE3E&pos=16&price=24.50&productid=590256&sid=282217&type=offer
01-EA-5A-PS125,ELIZABETH ARDEN 5TH AVENUE EDP-S 125ML,85805390600.0,1000+,54.0,11.95,,,0.0,590256.0,Robertdyas.co.uk,£24.99 £199.92/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=cf6be260cd66d7f52d32c925327ba831&offerListId=590256-CFA26BB4FF83B62B2CAD53753858AE3E&pos=17&price=24.99&productid=590256&sid=22151&type=offer
01-EA-5A-PS125,ELIZABETH ARDEN 5TH AVENUE EDP-S 125ML,85805390600.0,1000+,54.0,11.95,,,0.0,590256.0,beautybase.com(UK),£25.00 £200.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=4d2f37fa9657820a4dba62c17b7d0c12&offerListId=590256-CFA26BB4FF83B62B2CAD53753858AE3E&pos=18&price=25.00&productid=590256&sid=299115&type=offer
01-EA-5A-PS125,ELIZABETH ARDEN 5TH AVENUE EDP-S 125ML,85805390600.0,1000+,54.0,11.95,,,0.0,590256.0,Tjhughes.co.uk,£25.00 £200.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=98ba9c51f8c810498870796dfbd05135&offerListId=590256-CFA26BB4FF83B62B2CAD53753858AE3E&pos=19&price=25.00&productid=590256&sid=28759&type=offer
01-EA-5A-PS125,ELIZABETH ARDEN 5TH AVENUE EDP-S 125ML,85805390600.0,1000+,54.0,11.95,,,0.0,590256.0,escentual.com(UK),£25.50 £204.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=7e0556cd0c39ecdc83b56a7afe5092cc&offerListId=590256-CFA26BB4FF83B62B2CAD53753858AE3E&pos=20&price=25.50&productid=590256&sid=21988&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,,£9.92 £79.36/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f0c9df7ea89bb017051e526998485c5c&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=1&price=9.92&productid=3937246&sid=307734&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,allbeauty.com(UK),£13.75 £110.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=01b2a3692b0a1d0a1016e9eb5e636a2a&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=2&price=13.75&productid=3937246&sid=28942&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,Perfumeclick.co.uk,£14.80 £118.40/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=a21ea7ed57e1ee0a9a5eda2ebe56d163&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=3&price=14.80&productid=3937246&sid=69736&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,Scentsationalperfumes.com,£14.95 £119.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=0c77789cbc015daed004e1771191ad70&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=4&price=14.95&productid=3937246&sid=282041&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,cosmetify.com,£15.54 £124.32/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=68d55ee8743aa63cae55bdf7e3f89b38&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=5&price=15.54&productid=3937246&sid=329503&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,Directcosmetics.com(UK),£16.25 £130.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=c72e7701df02454b603382477deef9ab&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=6&price=16.25&productid=3937246&sid=24317&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,ebay.co.uk,£16.46 £131.68/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=2358c0eee2e7ffe1b148ba47ec3c0011&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=7&price=16.46&productid=3937246&sid=22818&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,Dressinn.com (UK),£16.49 £131.92/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=736fa6eceda37e0012f72ff0652be1f8&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=8&price=16.49&productid=3937246&sid=318629&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,Amazon-marketplace.co.uk,£17.49 £139.92/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=37ab334f2b6f8acd5889811678b491cd&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=9&price=17.49&productid=3937246&sid=22828&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,onbuy.com,£17.95 £143.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=eb3630f86111f5e4dccc50f53477f99e&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=10&price=17.95&productid=3937246&sid=316895&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,secretsales.com (UK),£19.80 £158.40/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=07b00fd6b6a5b88d85a3e8daa12c579c&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=11&price=19.80&productid=3937246&sid=324015&type=offer
01-EA-5AVNY-PS125,ELIZABETH ARDEN 5TH AVENUE NYC EDP-S 125ML,85805156602.0,1000+,54.0,8.45,,,0.0,3937246.0,cazaar.co.uk,£59.13 £473.04/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=8fd527c2dce02e0f421bb448b4e0f54d&offerListId=3937246-C210C5D668101CF2EACEDB608E972D5E&pos=12&price=59.13&productid=3937246&sid=331015&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,Directcosmetics.com(UK),£9.99 £333.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=7051dc0d8d0b25b2a374ed8aa06e36d1&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=1&price=9.99&productid=334894&sid=24317&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,,£10.00 £333.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f34bdded6c91f13cfd469bbee1c7e21f&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=2&price=10.00&productid=334894&sid=307734&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,Perfumeclick.co.uk,£10.45 £348.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=7c08bd6f0e812cbfc98aad44540589da&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=3&price=10.45&productid=334894&sid=69736&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,cosmetify.com,£10.97 £365.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=10cf9aa5386b4d9baef55a0a4a81f637&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=4&price=10.97&productid=334894&sid=329503&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,bodycareonline.co.uk,£10.99 £366.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=b43db4ff822657e987005a1300869215&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=5&price=10.99&productid=334894&sid=332851&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,perfumedirect.com,£10.99 £366.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f7f486bb6641125fe701375c847fdc97&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=6&price=10.99&productid=334894&sid=318630&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,ebay.co.uk,£11.42 £380.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=cfbcaccbe9f5a23dd0320fbadf968ea5&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=7&price=11.42&productid=334894&sid=22818&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,onbuy.com,£11.90 £396.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=8b508d255efe0f2e521f25f355acb718&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=8&price=11.90&productid=334894&sid=316895&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,Scentsationalperfumes.com,£12.00 £400.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=6658118a0fb580c4b3fe1b33f7edb75a&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=9&price=12.00&productid=334894&sid=282041&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,beautybase.com(UK),£12.95 £431.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=5fa507eb6dea7433a98e1c68b20f79e2&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=10&price=12.95&productid=334894&sid=299115&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,Expresschemist.co.uk,£12.99 £433.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=4ca3e86173b2f6abfb169e759f09d26c&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=11&price=12.99&productid=334894&sid=22167&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,Amazon-marketplace.co.uk,£13.70 £456.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=50ada63e46c7be11371375861b6d6ca8&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=12&price=13.70&productid=334894&sid=22828&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,my-origines.com(UK),£14.06 £468.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=c005c757d9a5cec4a74c6ef6d6c32774&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=13&price=14.06&productid=334894&sid=328503&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,Fragrancedirect.co.uk,£14.95 £498.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=0b67a8bcbb0032106dcdd6073cda2580&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=14&price=14.95&productid=334894&sid=21971&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,groupon.co.uk,£14.99 £499.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=d094346d2dec8ee4ce751e2f6549e409&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=15&price=14.99&productid=334894&sid=313205&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,escentual.com(UK),£16.30 £543.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=172187f9c2af28018e241b015455b35c&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=16&price=16.30&productid=334894&sid=21988&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,Perfumeshopping.com(UK),£16.58 £552.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=07ed1246469f6f92208f2f7ffcd497b5&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=17&price=16.58&productid=334894&sid=282217&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,secretsales.com (UK),£16.99 £566.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=3dd40319dd14b56947fe1e9ed27333b7&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=18&price=16.99&productid=334894&sid=324015&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,secretsales.com (UK),£17.50 £583.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=8b304aa62cf4e94f361585745c0c4e44&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=19&price=17.50&productid=334894&sid=324015&type=offer
01-EA-5THAV-PS30,ELIZABETH ARDEN 5TH AVENUE EDP-S 30ML,85805390402.0,1000+,33.0,5.25,,,0.0,334894.0,onbuy.com,£20.92 £697.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=afd4294d736d9fdb79b7926ad48e3025&offerListId=334894-B4368730069A0B39D758E3DA0602277A&pos=20&price=20.92&productid=334894&sid=316895&type=offer
01-EA-GTC-TS100,ELIZABETH ARDEN GREEN TEA CUCUMBER EDT-S 100ML,85805188016.0,1000+,31.0,5.25,,,0.0,5642250.0,notino.co.uk,£9.80 £98.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=e6f46a3d149db22934cd5d086f518280&offerListId=5642250-C84213D8CF8B305E72D3960B5B783F28&pos=1&price=9.80&productid=5642250&sid=307734&type=offer
01-EA-GTC-TS100,ELIZABETH ARDEN GREEN TEA CUCUMBER EDT-S 100ML,85805188016.0,1000+,31.0,5.25,,,0.0,5642250.0,cosmetify.com,£10.66 £106.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=7f0f8e0a527b612e9cd6883ce8a1c226&offerListId=5642250-C84213D8CF8B305E72D3960B5B783F28&pos=2&price=10.66&productid=5642250&sid=329503&type=offer
01-EA-GTC-TS100,ELIZABETH ARDEN GREEN TEA CUCUMBER EDT-S 100ML,85805188016.0,1000+,31.0,5.25,,,0.0,5642250.0,ebay.co.uk,£10.73 £107.30/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=dd5ff746ce8ae1dfdc901a379a659bc3&offerListId=5642250-C84213D8CF8B305E72D3960B5B783F28&pos=3&price=10.73&productid=5642250&sid=22818&type=offer
01-EA-GTC-TS100,ELIZABETH ARDEN GREEN TEA CUCUMBER EDT-S 100ML,85805188016.0,1000+,31.0,5.25,,,0.0,5642250.0,Amazon-marketplace.co.uk,£11.12 £111.20/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=be49ba688bd7fc45b7fee4bd84d718b4&offerListId=5642250-C84213D8CF8B305E72D3960B5B783F28&pos=4&price=11.12&productid=5642250&sid=22828&type=offer
01-EA-GTC-TS100,ELIZABETH ARDEN GREEN TEA CUCUMBER EDT-S 100ML,85805188016.0,1000+,31.0,5.25,,,0.0,5642250.0,onbuy.com,£11.95 £119.50/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=482b40a52469d136a8c5ae5d5f3d3e38&offerListId=5642250-C84213D8CF8B305E72D3960B5B783F28&pos=5&price=11.95&productid=5642250&sid=316895&type=offer
01-EA-GTC-TS100,ELIZABETH ARDEN GREEN TEA CUCUMBER EDT-S 100ML,85805188016.0,1000+,31.0,5.25,,,0.0,5642250.0,beautybase.com(UK),£12.99 £129.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=a82c9a35d450d8399fd0181c2e88b8fb&offerListId=5642250-C84213D8CF8B305E72D3960B5B783F28&pos=6&price=12.99&productid=5642250&sid=299115&type=offer
01-EA-GTC-TS100,ELIZABETH ARDEN GREEN TEA CUCUMBER EDT-S 100ML,85805188016.0,1000+,31.0,5.25,,,0.0,5642250.0,cazaar.co.uk,£21.49 £214.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=c1aac8e6281754c02ee401d720fabe11&offerListId=5642250-C84213D8CF8B305E72D3960B5B783F28&pos=7&price=21.49&productid=5642250&sid=331015&type=offer
01-EA-GTC-TS100,ELIZABETH ARDEN GREEN TEA CUCUMBER EDT-S 100ML,85805188016.0,1000+,31.0,5.25,,,0.0,5642250.0,Luxplus.co.uk,£34.99 £349.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=6315eb50ae18014b8cc400f6e5cdbc34&offerListId=5642250-C84213D8CF8B305E72D3960B5B783F28&pos=8&price=34.99&productid=5642250&sid=322970&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,Tjhughes.co.uk,£10.00 £100.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=6ba629e8acb302e7da3423a545e1c476&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=1&price=10.00&productid=323690&sid=28759&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,Pharmacy2u.co.uk,£10.04 £100.40/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=c7d8ef90b1580098388c69c59c717153&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=2&price=10.04&productid=323690&sid=25468&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,Amazon-marketplace.co.uk,£10.08 £100.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=5770de040a7dd2db1d06c38560098066&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=3&price=10.08&productid=323690&sid=22828&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,Perfumeclick.co.uk,£10.15 £101.50/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=3f33d135ebbac7d51545e5c9b49511cf&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=4&price=10.15&productid=323690&sid=69736&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,allbeauty.com(UK),£10.45 £104.50/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=7ea11633d3704216b881291e31b6ba03&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=5&price=10.45&productid=323690&sid=28942&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,ebay.co.uk,£10.62 £106.20/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=531bc145498fb18b75fbb75be3ffe68d&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=6&price=10.62&productid=323690&sid=22818&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,cosmetify.com,£10.66 £106.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f393ee29f854e693be62dca4626bc1ac&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=7&price=10.66&productid=323690&sid=329503&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,onbuy.com,£12.60 £126.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=02170b68d2a784fa7e3bcca358af273c&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=8&price=12.60&productid=323690&sid=316895&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,unineed.com,£12.99 £129.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=0c8557dff08487c8281e583511ce4686&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=9&price=12.99&productid=323690&sid=314440&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,beautybase.com(UK),£12.99 £129.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=03e94cfc3c055732f0318f25af744e35&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=10&price=12.99&productid=323690&sid=299115&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,Directcosmetics.com(UK),£12.99 £129.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=9f98e1f4b77278df93194f99240decfe&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=11&price=12.99&productid=323690&sid=24317&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,secretsales.com (UK),£15.05 £150.50/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=e6dd6cb39aaedad6f8a37f7708943841&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=12&price=15.05&productid=323690&sid=324015&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,cazaar.co.uk,£16.11 £161.10/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f830c687869617d93cca238b2b797c7c&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=13&price=16.11&productid=323690&sid=331015&type=offer
01-EA-GTS-TS100,ELIZABETH ARDEN GREEN TEA SUMMER EDT-S 100ML,85805036577.0,1000+,35.0,5.25,,,0.0,323690.0,Luxplus.co.uk,£42.99 £429.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=1a647921e03607fa746a48058942f3a6&offerListId=323690-4983732F3AC500E8FED692870E5C4C35&pos=14&price=42.99&productid=323690&sid=322970&type=offer
01-EA-GT-TS30,ELIZABETH ARDEN GREEN TEA EDT-S 30ML,85805763749.0,622,19.0,3.75,,,0.0,964899.0,,£6.88 £229.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=5d3ae1fdbf70de3684531e726e25881d&offerListId=964899-218B7D4A3CF342B1061E913B621C3C0F&pos=1&price=6.88&productid=964899&sid=307734&type=offer
01-EA-GT-TS30,ELIZABETH ARDEN GREEN TEA EDT-S 30ML,85805763749.0,622,19.0,3.75,,,0.0,964899.0,allbeauty.com(UK),£6.95 £231.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=58254991fb5986535d3fec21d6a95f66&offerListId=964899-218B7D4A3CF342B1061E913B621C3C0F&pos=2&price=6.95&productid=964899&sid=28942&type=offer
